"time","temperature","temperature_prev","relative_humidity_prev","apparent_temp_prev","precipitation_prob_prev","precipitation_inch_prev","cloud_cover_perc_prev","visibility_prev","wind_speed_prev","uv_index_prev","sunshine_duration_prev"
"2025-02-02T17:00",30.1,30,57,18.5,0,0,100,79199.477,13.8,0.4,0
"2025-02-02T18:00",30.9,30.1,59,18.6,0,0,100,79199.477,14.2,0.25,0
"2025-02-02T19:00",31.7,30.9,59,19.4,1,0,100,79199.477,14,0.1,0
"2025-02-02T20:00",31.9,31.7,59,21,2,0,100,79199.477,12.4,0,0
"2025-02-02T21:00",32,31.9,58,23.1,3,0,100,79199.477,8.1,0,0
"2025-02-02T22:00",31.7,32,61,24.1,2,0,100,79199.477,6.3,0,0
"2025-02-02T23:00",31.3,31.7,65,24.8,1,0,100,79199.477,4,0,0
"2025-02-03T00:00",31.4,31.3,68,25.1,0,0,100,79199.477,2.6,0,0
"2025-02-03T01:00",31.1,31.4,69,25.7,0,0,100,79199.477,1.4,0,0
"2025-02-03T02:00",31.3,31.1,71,25.3,0,0,100,79199.477,1.9,0,0
"2025-02-03T03:00",31.7,31.3,70,25.8,0,0,100,79199.477,1,0,0
"2025-02-03T04:00",31.7,31.7,70,26.5,0,0,100,79199.477,0.4,0,0
"2025-02-03T05:00",30.4,31.7,72,26.4,0,0,100,79199.477,0.7,0,0
"2025-02-03T06:00",29.9,30.4,76,25.3,0,0,100,79199.477,0.4,0,0
"2025-02-03T07:00",29.9,29.9,80,24.7,0,0,100,79199.477,0.7,0,0
"2025-02-03T08:00",29.6,29.9,82,24.9,0,0,100,79199.477,0.5,0,0
"2025-02-03T09:00",31.3,29.6,86,24.1,0,0,100,79199.477,1.9,0,0
"2025-02-03T10:00",34.2,31.3,85,26.1,0,0,100,79199.477,1.8,0.1,266.63
"2025-02-03T11:00",37.2,34.2,81,28.7,0,0,100,79199.477,2.8,0.6,3600
"2025-02-03T12:00",40.2,37.2,77,31.7,0,0,100,79199.477,3.4,1.35,3600
"2025-02-03T13:00",43.8,40.2,74,34.9,0,0,100,79199.477,3.7,2,3600
"2025-02-03T14:00",48.3,43.8,71,38.6,0,0,100,79199.477,4.6,2.7,3600
"2025-02-03T15:00",50.9,48.3,66,43.2,0,0,100,79199.477,5.4,3.25,3600
"2025-02-03T16:00",51.2,50.9,65,45.6,0,0,100,79199.477,6.8,2.7,3600
"2025-02-03T17:00",47.6,51.2,68,46.2,0,0,100,79199.477,6.7,2.05,3600
"2025-02-03T18:00",42.9,47.6,78,43.3,0,0,100,79199.477,5,1.3,3600
"2025-02-03T19:00",40.3,42.9,84,39,0,0,100,79199.477,2.8,0.45,3600
"2025-02-03T20:00",38.6,40.3,86,35.6,0,0,100,79199.477,3.8,0.05,0
"2025-02-03T21:00",38.1,38.6,87,33.7,0,0,100,79199.477,3.8,0,0
"2025-02-03T22:00",38.5,38.1,88,32.5,0,0,100,79199.477,5.4,0,0
"2025-02-03T23:00",39.9,38.5,88,33.2,0,0,100,79199.477,4.8,0,0
"2025-02-04T00:00",40.1,39.9,89,34.4,0,0,100,79199.477,5.8,0,0
"2025-02-04T01:00",40.5,40.1,90,34.2,0,0,100,79199.477,7.1,0,0
"2025-02-04T02:00",40.2,40.5,89,34.9,0,0,100,79199.477,6.3,0,0
"2025-02-04T03:00",42.6,40.2,87,34.6,0,0,34,79199.477,6,0,0
"2025-02-04T04:00",43.7,42.6,87,37.4,0,0,100,79199.477,5.9,0,0
"2025-02-04T05:00",44.8,43.7,87,38.7,0,0,100,79199.477,6.4,0,0
"2025-02-04T06:00",45.6,44.8,89,40.1,0,0.004,100,79199.477,6.3,0,0
"2025-02-04T07:00",43.8,45.6,91,40.1,0,0.004,100,79199.477,9.1,0,0
"2025-02-04T08:00",43,43.8,90,37.1,0,0,100,79199.477,10.7,0,0
"2025-02-04T09:00",38.3,43,89,35.5,0,0,100,79199.477,12,0,0
"2025-02-04T10:00",38.9,38.3,83,28.8,0,0,6,79199.477,14,0.1,358.39
"2025-02-04T11:00",39,38.9,78,29.4,0,0,12,79199.477,13.7,0.7,3600
"2025-02-04T12:00",38.4,39,69,27.5,0,0,37,79199.477,17.2,1.25,3600
"2025-02-04T13:00",39.9,38.4,62,26.6,0,0,100,79199.477,17.1,1.7,3600
"2025-02-04T14:00",40.8,39.9,52,26.8,0,0,6,79199.477,19.4,3.35,3600
"2025-02-04T15:00",40.8,40.8,49,27.5,0,0,5,79199.477,20.1,3.55,3600
"2025-02-04T16:00",41,40.8,48,27.7,0,0,5,79199.477,19.2,3.25,3600
"2025-02-04T17:00",40,41,49,28.7,0,0,6,79199.477,17.4,2.45,3600
"2025-02-04T18:00",36.8,40,52,28.6,0,0,6,79199.477,15.3,1.5,3600
"2025-02-04T19:00",33.8,36.8,55,25.4,0,0,6,79199.477,15,0.55,3600
"2025-02-04T20:00",33.2,33.8,59,23.2,0,0,6,79199.477,12.8,0.05,0
"2025-02-04T21:00",32.2,33.2,62,23.4,0,0,11,79199.477,11,0,0
"2025-02-04T22:00",31.1,32.2,64,22.3,0,0,10,79199.477,11.3,0,0
"2025-02-04T23:00",30,31.1,67,21.2,0,0,11,79199.477,11.2,0,0
"2025-02-05T00:00",29.6,30,70,20.7,0,0,16,79199.477,9.9,0,0
"2025-02-05T01:00",29.1,29.6,66,20.1,0,0,90,79199.477,9.8,0,0
"2025-02-05T02:00",29.2,29.1,64,19.7,0,0,100,79199.477,9.1,0,0
"2025-02-05T03:00",28.8,29.2,65,20,0,0,100,79199.477,9,0,0
"2025-02-05T04:00",28.4,28.8,65,19.8,0,0,100,79199.477,8.4,0,0
"2025-02-05T05:00",28.2,28.4,64,19.5,0,0,100,79199.477,8.1,0,0
"2025-02-05T06:00",27.8,28.2,61,19.1,0,0,100,79199.477,8.1,0,0
"2025-02-05T07:00",27.3,27.8,57,18,1,0,100,79199.477,9.5,0,0
"2025-02-05T08:00",27.4,27.3,52,17.3,2,0,100,79199.477,9.6,0,0
"2025-02-05T09:00",27.7,27.4,53,17.7,3,0,100,79199.477,8.9,0,0
"2025-02-05T10:00",28.5,27.7,52,18.5,2,0,100,79199.477,7.6,0.05,91.73
"2025-02-05T11:00",29.7,28.5,51,19.3,1,0,100,79199.477,7.6,0.5,3181.29
"2025-02-05T12:00",31,29.7,49,20.6,0,0,100,79199.477,7.4,1.25,3600
"2025-02-05T13:00",32.1,31,45,22.5,0,0,100,79199.477,6,1.95,3600
"2025-02-05T14:00",32.9,32.1,42,23.8,0,0,100,79199.477,5.3,2.6,3600
"2025-02-05T15:00",33.5,32.9,40,25.3,0,0,100,79199.477,3.8,2.55,3600
"2025-02-05T16:00",33.6,33.5,39,26.3,0,0,100,79199.477,2.6,2.2,3600
"2025-02-05T17:00",33,33.6,39,25.7,0,0,100,79199.477,4.3,1.9,3600
"2025-02-05T18:00",32.2,33,41,24.8,0,0,100,78477.688,5.1,0.9,3510.3
"2025-02-05T19:00",31.2,32.2,45,24.1,0,0,100,65026.246,5.1,0.35,2548.41
"2025-02-05T20:00",31,31.2,49,23,0,0,100,68503.938,5.5,0.05,0
"2025-02-05T21:00",30,31,50,23.3,0,0.004,100,42060.367,4.6,0,0
"2025-02-05T22:00",30.9,30,51,22.2,0,0,100,79199.477,4.5,0,0
"2025-02-05T23:00",30.9,30.9,51,23,0,0,100,79199.477,5,0,0
"2025-02-06T00:00",30.8,30.9,51,22.7,0,0.004,100,78543.305,5.9,0,0
"2025-02-06T01:00",30.7,30.8,53,21.6,11,0.008,100,79199.477,8.1,0,0
"2025-02-06T02:00",30.8,30.7,56,20.6,27,0,100,79199.477,10.5,0,0
"2025-02-06T03:00",28.8,30.8,60,20.3,42,0.004,100,74409.453,11.8,0,0
"2025-02-06T04:00",28.2,28.8,83,17.9,54,0.008,100,8727.034,14.3,0,0
"2025-02-06T05:00",28.2,28.2,92,18,64,0.035,100,8727.034,13,0,0
"2025-02-06T06:00",28.6,28.2,92,17.1,74,0.012,100,1837.27,15.2,0,0
"2025-02-06T07:00",29.1,28.6,95,19.6,84,0.063,100,1902.887,10.8,0,0
"2025-02-06T08:00",29.1,29.1,96,18.7,94,0.209,100,2099.738,14.4,0,0
"2025-02-06T09:00",30.2,29.1,95,19.2,100,0.051,100,1902.887,13,0,0
"2025-02-06T10:00",31.5,30.2,94,19.3,100,0.083,100,34973.754,15.6,0,0
"2025-02-06T11:00",32.3,31.5,95,21,100,0.004,100,9120.735,15.2,0.2,0
"2025-02-06T12:00",32.8,32.3,96,22.9,97,0.008,100,6430.446,13,0.35,0
"2025-02-06T13:00",33.8,32.8,96,24.6,97,0.039,100,78937.008,10.3,0.3,0
"2025-02-06T14:00",35,33.8,100,26.7,96,0.004,100,590.551,8.5,1.95,2950.91
"2025-02-06T15:00",34.8,35,100,30,87,0,100,393.701,3.8,1.7,1827.59
"2025-02-06T16:00",34.7,34.8,100,29.6,60,0,100,328.084,4.3,0.75,0
"2025-02-06T17:00",35.3,34.7,100,29.1,25,0,100,262.467,5.3,0.55,0
"2025-02-06T18:00",36.1,35.3,100,29.8,0,0,100,196.85,5.1,0.55,188.1
"2025-02-06T19:00",35.6,36.1,100,30.3,0,0,100,196.85,6.3,0.45,2787.11
"2025-02-06T20:00",36.3,35.6,100,30.5,0,0,100,131.234,4.5,0.05,0
"2025-02-06T21:00",36.7,36.3,94,30.3,0,0,100,79199.477,6.1,0,0
"2025-02-06T22:00",36.6,36.7,92,31,0,0,0,79199.477,5.5,0,0
"2025-02-06T23:00",38.6,36.6,91,30.9,0,0,25,79199.477,5.4,0,0
"2025-02-07T00:00",43.7,38.6,89,32.2,0,0,100,79199.477,7.4,0,0
"2025-02-07T01:00",40.9,43.7,79,35.3,0,0,72,79199.477,13.2,0,0
"2025-02-07T02:00",39.4,40.9,83,32.9,0,0,100,79199.477,11.5,0,0
"2025-02-07T03:00",39,39.4,83,31.7,0,0,100,79199.477,10.3,0,0
"2025-02-07T04:00",38.1,39,69,30.3,0,0,100,79199.477,10.7,0,0
"2025-02-07T05:00",36.3,38.1,50,27.2,0,0,100,79199.477,13.6,0,0
"2025-02-07T06:00",35.1,36.3,56,24.8,0,0,100,79199.477,15.4,0,0
"2025-02-07T07:00",33.6,35.1,56,22.1,0,0,6,79199.477,18.4,0,0
"2025-02-07T08:00",33.6,33.6,57,20.2,0,0,6,79199.477,19.3,0,0
"2025-02-07T09:00",33.8,33.6,59,20.4,0,0,6,79199.477,18.9,0,0
"2025-02-07T10:00",35.4,33.8,59,20.8,0,0,100,79199.477,18.5,0.1,774.57
"2025-02-07T11:00",37.1,35.4,62,22.8,0,0,77,79199.477,18.2,0.8,3600
"2025-02-07T12:00",36.9,37.1,60,24.7,0,0,100,79199.477,17.9,1.65,3600
"2025-02-07T13:00",36.7,36.9,51,23.5,0,0,82,79199.477,19.2,2.75,3600
"2025-02-07T14:00",37.1,36.7,49,23.5,0,0,100,79199.477,18.6,3.3,3600
"2025-02-07T15:00",37.2,37.1,46,23.8,0,0,76,79199.477,18.8,3.6,3600
"2025-02-07T16:00",37.1,37.2,43,24.3,0,0,100,79199.477,17.2,3.15,3600
"2025-02-07T17:00",36.3,37.1,41,24.7,0,0,30,79199.477,15.7,2.45,3600
"2025-02-07T18:00",33.5,36.3,44,25.2,0,0,86,79199.477,13.1,1.45,3600
"2025-02-07T19:00",29.4,33.5,47,23.2,0,0,76,79199.477,10.8,0.55,3600
"2025-02-07T20:00",29.1,29.4,55,20.6,0,0,6,79199.477,7.1,0.05,42.31
"2025-02-07T21:00",28.6,29.1,57,21.2,0,0,0,79199.477,5,0,0
"2025-02-07T22:00",28.2,28.6,57,21,0,0,0,79199.477,4.3,0,0
"2025-02-07T23:00",28.1,28.2,58,21,0,0,0,79199.477,3.5,0,0
"2025-02-08T00:00",27.9,28.1,58,21.1,0,0,5,79199.477,2.9,0,0
"2025-02-08T01:00",27.7,27.9,58,21.2,0,0,45,79199.477,2.1,0,0
"2025-02-08T02:00",28.8,27.7,58,21,0,0,71,79199.477,2.1,0,0
"2025-02-08T03:00",28.6,28.8,57,22.1,0,0,100,79199.477,2.2,0,0
"2025-02-08T04:00",28.6,28.6,58,21.7,0,0,100,79199.477,2.7,0,0
"2025-02-08T05:00",28.6,28.6,58,21.8,0,0,100,79199.477,2.6,0,0
"2025-02-08T06:00",28.1,28.6,58,21.7,0,0,100,79199.477,2.8,0,0
"2025-02-08T07:00",28.1,28.1,58,21.7,0,0,100,79199.477,1.4,0,0
"2025-02-08T08:00",27.6,28.1,58,21.5,0,0,100,79199.477,1.9,0,0
"2025-02-08T09:00",28.7,27.6,60,20.8,0,0,100,79199.477,2.6,0,0
"2025-02-08T10:00",30,28.7,56,21.5,0,0,100,79199.477,3.4,0.1,482.86
"2025-02-08T11:00",31.7,30,49,22.6,0,0,100,79199.477,3.4,0.75,3600
"2025-02-08T12:00",33.1,31.7,45,24,0,0,100,79199.477,4.1,1.55,3600
"2025-02-08T13:00",34.3,33.1,43,24.9,3,0,100,41141.734,5.5,1.8,3600
"2025-02-08T14:00",34.8,34.3,45,25.4,8,0,100,78412.07,7.3,2.1,3600
"2025-02-08T15:00",32.6,34.8,47,24.8,10,0.004,100,34645.668,10.3,2.1,3600
"2025-02-08T16:00",29.8,32.6,65,22.7,4,0,100,79199.477,11.3,0.9,196.99
"2025-02-08T17:00",29.9,29.8,85,20.6,0,0.004,100,14435.695,10.6,0.4,0
"2025-02-08T18:00",29.5,29.9,78,19.7,0,0,100,76706.039,12.4,0.3,0
"2025-02-08T19:00",27.8,29.5,74,18.5,26,0,100,78543.305,14,0.1,0
"2025-02-08T20:00",27.6,27.8,84,16.3,62,0.016,100,4396.326,15.5,0,0
"2025-02-08T21:00",28.9,27.6,91,17.1,90,0.028,100,2821.522,13.7,0,0
"2025-02-08T22:00",29.1,28.9,87,17.4,99,0.008,100,25787.402,16,0,0
"2025-02-08T23:00",29.3,29.1,91,18.8,98,0.004,100,5511.811,13.5,0,0
"2025-02-09T00:00",29.9,29.3,93,19.4,97,0.02,100,10170.604,13,0,0
"2025-02-09T01:00",30.8,29.9,96,21.6,100,0.031,100,5774.278,9.5,0,0
"2025-02-09T02:00",30.6,30.8,96,23.6,100,0.016,100,8136.483,7.2,0,0
"2025-02-09T03:00",30.9,30.6,95,24.5,100,0.024,100,78280.844,4.4,0,0
"2025-02-09T04:00",31.6,30.9,94,24.8,71,0,100,79199.477,4.3,0,0
"2025-02-09T05:00",35.3,31.6,94,24.9,30,0,100,79199.477,6,0,0
"2025-02-09T06:00",35.2,35.3,88,26.4,0,0,100,79199.477,11.9,0,0
"2025-02-09T07:00",32.7,35.2,78,22.9,0,0,100,79199.477,19,0,0
"2025-02-09T08:00",31.6,32.7,76,20.4,0,0,100,79199.477,18.3,0,0
"2025-02-09T09:00",30.1,31.6,75,19.6,0,0,92,79199.477,17,0,0
"2025-02-09T10:00",31.7,30.1,76,18.8,0,0,61,79199.477,15.1,0.15,1025.28
"2025-02-09T11:00",33.4,31.7,74,20.6,0,0,7,79199.477,14.6,0.95,3600
"2025-02-09T12:00",35.3,33.4,69,21.9,0,0,7,79199.477,15.7,2,3600
"2025-02-09T13:00",36.7,35.3,66,23.8,0,0,62,79199.477,15.9,3.05,3600
"2025-02-09T14:00",37.3,36.7,63,25.3,0,0,100,79199.477,16,3.7,3600
"2025-02-09T15:00",37.9,37.3,61,26.5,0,0,100,79199.477,14.9,3.85,3600
"2025-02-09T16:00",37.6,37.9,60,26.8,0,0,100,79199.477,15,3.45,3600
"2025-02-09T17:00",36.4,37.6,60,27,0,0,100,79199.477,13.8,2.55,3600
"2025-02-09T18:00",33.6,36.4,65,26.9,0,0,100,79199.477,11.6,1.6,3600
"2025-02-09T19:00",29.5,33.6,71,24.7,0,0,76,79199.477,9.9,0.7,3600
"2025-02-09T20:00",29.7,29.5,80,21.6,0,0,22,79199.477,7.2,0.05,152.58
"2025-02-09T21:00",29.1,29.7,71,21,0,0,42,79199.477,8.4,0,0
"2025-02-09T22:00",28.7,29.1,72,20.8,0,0,68,79199.477,7.2,0,0
"2025-02-09T23:00",28.7,28.7,72,21.1,0,0,100,79199.477,5.6,0,0
"2025-02-10T00:00",28.8,28.7,73,21.4,0,0,100,79199.477,4.8,0,0
"2025-02-10T01:00",29,28.8,74,22.1,0,0,100,79199.477,3.7,0,0
"2025-02-10T02:00",30,29,73,22.5,0,0,100,79199.477,3,0,0
"2025-02-10T03:00",29.2,30,72,22.4,0,0,100,79199.477,5.8,0,0
"2025-02-10T04:00",28.8,29.2,73,21.6,0,0,100,79199.477,5.8,0,0
"2025-02-10T05:00",28.2,28.8,72,20.7,0,0,100,79199.477,6.7,0,0
"2025-02-10T06:00",27.8,28.2,72,20.2,0,0,100,79199.477,6.5,0,0
"2025-02-10T07:00",27.4,27.8,71,19.5,0,0,99,79199.477,6.8,0,0
"2025-02-10T08:00",27.6,27.4,69,19,0,0,83,79199.477,7.1,0,0
"2025-02-10T09:00",28,27.6,70,18.8,0,0,61,79199.477,8.1,0,0
"2025-02-10T10:00",29.1,28,66,18.4,0,0,12,79199.477,9.5,0.15,1381.55
"2025-02-10T11:00",30.9,29.1,56,18.6,0,0,0,79199.477,11.3,0.85,3600
"2025-02-10T12:00",32.8,30.9,50,20.4,0,0,6,79199.477,11.2,1.85,3600
"2025-02-10T13:00",34.7,32.8,44,22.4,0,0,5,79199.477,10.8,2.85,3600
"2025-02-10T14:00",36.1,34.7,41,24.7,0,0,6,79199.477,10.8,3.5,3600
"2025-02-10T15:00",37.2,36.1,41,26.4,0,0,5,79199.477,10.6,3.7,3600
"2025-02-10T16:00",37.7,37.2,39,26.9,0,0,6,79199.477,11.2,3.4,3600
"2025-02-10T17:00",37,37.7,38,26.8,0,0,60,79199.477,11.9,2.65,3600
"2025-02-10T18:00",34.8,37,39,26,0,0,66,79199.477,12.1,1.65,3600
"2025-02-10T19:00",31.2,34.8,45,24.9,0,0,86,79199.477,9.9,0.65,3600
"2025-02-10T20:00",29.8,31.2,53,22.7,0,0,90,79199.477,6.6,0.05,161.63
"2025-02-10T21:00",29,29.8,62,21.7,0,0,100,79199.477,6.1,0,0
"2025-02-10T22:00",28.1,29,63,21,0,0,100,79199.477,5.8,0,0
"2025-02-10T23:00",27.5,28.1,64,20.6,0,0,100,79199.477,4.5,0,0
"2025-02-11T00:00",27.5,27.5,64,20.7,0,0,90,79199.477,2.8,0,0
"2025-02-11T01:00",27.5,27.5,63,20.6,0,0,94,79199.477,3,0,0
"2025-02-11T02:00",28.1,27.5,63,20.4,0,0,100,79199.477,3.4,0,0
"2025-02-11T03:00",28.3,28.1,63,21.1,0,0,100,79199.477,3.2,0,0
"2025-02-11T04:00",28.3,28.3,63,21.9,0,0,100,79199.477,2.1,0,0
"2025-02-11T05:00",28.6,28.3,64,22.3,0,0,100,79199.477,1.1,0,0
"2025-02-11T06:00",28.2,28.6,64,22.6,0,0,100,79199.477,1.2,0,0
"2025-02-11T07:00",28.2,28.2,65,22.4,0,0,100,79199.477,0.4,0,0
"2025-02-11T08:00",28.3,28.2,65,22.3,0,0,100,79199.477,0.8,0,0
"2025-02-11T09:00",28.9,28.3,65,22.2,0,0,100,79199.477,1.6,0,0
"2025-02-11T10:00",29.7,28.9,62,22.5,0,0,100,79199.477,2,0.05,0
"2025-02-11T11:00",30.5,29.7,58,22.8,0,0,100,79199.477,3,0.4,1651.09
"2025-02-11T12:00",31.2,30.5,56,22.8,0,0,100,79199.477,4.8,0.85,1868.61
"2025-02-11T13:00",32.5,31.2,55,23,0,0,100,79199.477,6.1,1.1,1578.21
"2025-02-11T14:00",33.2,32.5,52,23.9,0,0,100,79199.477,7,1.4,1857.87
"2025-02-11T15:00",33.4,33.2,51,24.2,0,0,100,79199.477,8.1,1.4,1633.15
"2025-02-11T16:00",30.8,33.4,56,24.7,2,0,100,42388.453,7.8,1.35,1607.42
"2025-02-11T17:00",29.3,30.8,79,22.5,5,0.004,100,11023.622,8.3,0.9,786.13
"2025-02-11T18:00",29.1,29.3,92,22.2,13,0.016,100,918.635,6.3,0.5,320.5
"2025-02-11T19:00",28.7,29.1,95,22.9,32,0.016,100,590.551,4.4,0.25,481.8
"2025-02-11T20:00",28.1,28.7,96,22.2,56,0.02,100,984.252,4.8,0.05,0
"2025-02-11T21:00",27.8,28.1,95,21.5,74,0.008,100,656.168,4.8,0,0
"2025-02-11T22:00",27.6,27.8,95,21.4,79,0.008,100,721.785,4.2,0,0
"2025-02-11T23:00",27.3,27.6,95,22.1,77,0.012,100,590.551,2.2,0,0
"2025-02-12T00:00",27.4,27.3,95,21.4,77,0.012,100,984.252,3.1,0,0
"2025-02-12T01:00",27.6,27.4,94,21.6,84,0.004,100,1706.037,2.7,0,0
"2025-02-12T02:00",27.5,27.6,95,22,93,0.008,100,656.168,2.3,0,0
"2025-02-12T03:00",27.3,27.5,95,21.4,94,0.012,100,1443.57,3.5,0,0
"2025-02-12T04:00",27.3,27.3,96,21.5,76,0.004,100,1771.654,2.8,0,0
"2025-02-12T05:00",27.5,27.3,96,21.5,49,0.004,100,1312.336,2.7,0,0
"2025-02-12T06:00",27.4,27.5,96,21.5,35,0.008,100,787.402,3.3,0,0
"2025-02-12T07:00",27.4,27.4,96,21.3,47,0.004,100,2230.971,3.6,0,0
"2025-02-12T08:00",27.6,27.4,96,21.3,72,0.008,100,590.551,3.7,0,0
"2025-02-12T09:00",28.2,27.6,96,21.7,90,0.008,100,787.402,3.1,0,0
"2025-02-12T10:00",29.5,28.2,94,21.8,93,0.008,100,2296.588,4.5,0.1,0
"2025-02-12T11:00",30.4,29.5,91,22.8,89,0.004,100,2034.121,5.2,0.6,3222.71
"2025-02-12T12:00",30.7,30.4,92,23.6,87,0.004,100,787.402,5.9,1.05,2444.28
"2025-02-12T13:00",30.9,30.7,95,24.2,89,0.012,100,656.168,5.4,1,591.02
"2025-02-12T14:00",31,30.9,94,24.1,93,0.008,100,1509.186,6.4,0.8,0
"2025-02-12T15:00",31.7,31,95,24,94,0.008,100,1181.102,6.9,0.75,0
"2025-02-12T16:00",32,31.7,95,25,91,0.008,100,1574.803,6.1,0.7,0
"2025-02-12T17:00",32.4,32,98,25.2,87,0.004,100,590.551,7,0.6,0
"2025-02-12T18:00",32.3,32.4,97,25.2,84,0.008,100,3477.69,7.9,0.4,0
"2025-02-12T19:00",32.4,32.3,98,24.9,85,0.004,100,1312.336,8.4,0.15,0
"2025-02-12T20:00",32.3,32.4,98,23.9,88,0.004,100,524.934,10.9,0,0
"2025-02-12T21:00",32.5,32.3,98,23.7,90,0.008,100,656.168,11.1,0,0
"2025-02-12T22:00",32.7,32.5,98,23.8,89,0.008,100,656.168,11.6,0,0
"2025-02-12T23:00",32.7,32.7,98,24.3,88,0.004,100,590.551,10.8,0,0
"2025-02-13T00:00",33,32.7,98,23.8,87,0,100,393.701,12.2,0,0
"2025-02-13T01:00",33.2,33,98,24.9,89,0,100,328.084,10.3,0,0
"2025-02-13T02:00",33.4,33.2,98,25.7,92,0.008,100,459.318,8.9,0,0
"2025-02-13T03:00",33.5,33.4,98,26.5,94,0.016,100,524.934,7.7,0,0
"2025-02-13T04:00",33.6,33.5,99,26.7,93,0.02,100,524.934,7.5,0,0
"2025-02-13T05:00",33.6,33.6,99,27.5,91,0.012,100,524.934,5.9,0,0
"2025-02-13T06:00",33.6,33.6,99,28.7,90,0,100,459.318,3.1,0,0
"2025-02-13T07:00",34,33.6,100,28,93,0.02,100,459.318,4.6,0,0
"2025-02-13T08:00",34,34,99,28.3,96,0.004,100,524.934,5,0,0
"2025-02-13T09:00",34.1,34,99,28.2,90,0.016,100,524.934,5.3,0,0
"2025-02-13T10:00",34.4,34.1,100,28.8,68,0,100,524.934,4.2,0.05,0
"2025-02-13T11:00",35.1,34.4,100,29,37,0,100,524.934,4.5,0.25,0
"2025-02-13T12:00",37.2,35.1,100,30.2,13,0,100,524.934,3.7,0.7,641.42
"2025-02-13T13:00",40,37.2,100,31.2,3,0,100,590.551,7,1.9,3412.46
"2025-02-13T14:00",45,40,100,33.4,1,0,100,1902.887,10,2.65,3600
"2025-02-13T15:00",41.3,45,79,32.5,0,0,100,79199.477,23.4,2.1,3596.3
"2025-02-13T16:00",40.6,41.3,77,29,0,0,100,79199.477,21,1.35,1232.2
"2025-02-13T17:00",38.2,40.6,73,27.9,0,0,100,79199.477,21.1,2.55,3600
"2025-02-13T18:00",35.5,38.2,70,25.3,0,0,100,79199.477,20.7,1.8,3600
"2025-02-13T19:00",32.6,35.5,70,22.2,0,0,12,79199.477,20.7,0.8,3600
"2025-02-13T20:00",32,32.6,71,19.7,0,0,7,79199.477,18.8,0.1,408.75
"2025-02-13T21:00",31.3,32,72,19.4,0,0,6,79199.477,18.3,0,0
"2025-02-13T22:00",30.5,31.3,72,18.5,0,0,6,79199.477,18.5,0,0
"2025-02-13T23:00",28.8,30.5,75,18.7,0,0,0,79199.477,16.3,0,0
"2025-02-14T00:00",27.3,28.8,82,20.1,0,0,6,79199.477,8.9,0,0
"2025-02-14T01:00",29.1,27.3,90,19,0,0,11,4790.026,8.1,0,0
"2025-02-14T02:00",30.1,29.1,86,20.2,0,0,92,37795.277,9.9,0,0
"2025-02-14T03:00",28,30.1,75,18.8,0,0.004,45,79199.477,14.9,0,0
"2025-02-14T04:00",25.7,28,75,16.5,8,0.004,9,79199.477,14.9,0,0
"2025-02-14T05:00",23.9,25.7,69,12.9,18,0,80,79199.477,17.1,0,0
"2025-02-14T06:00",22.1,23.9,66,11,23,0,6,79199.477,16.7,0,0
"2025-02-14T07:00",21.2,22.1,70,9.7,18,0,6,79199.477,15.5,0,0
"2025-02-14T08:00",21.3,21.2,71,9.4,8,0,6,79199.477,14.1,0,0
"2025-02-14T09:00",21.9,21.3,71,10.2,0,0,6,79199.477,12.4,0,0
"2025-02-14T10:00",23.6,21.9,71,11.5,0,0,6,79199.477,10.8,0.2,1772.81
"2025-02-14T11:00",25.6,23.6,63,12.3,0,0,6,79199.477,12.7,1,3600
"2025-02-14T12:00",27.5,25.6,57,14.4,0,0,6,79199.477,12.4,2.1,3600
"2025-02-14T13:00",29.3,27.5,53,16.8,0,0,72,79199.477,11.3,3.15,3600
"2025-02-14T14:00",31.1,29.3,51,19.3,0,0,6,79199.477,11.2,3.85,3600
"2025-02-14T15:00",32.6,31.1,49,21.6,0,0,6,79199.477,10.8,4.05,3600
"2025-02-14T16:00",33,32.6,47,22.4,0,0,6,79199.477,11.4,3.7,3600
"2025-02-14T17:00",32.8,33,47,22.3,0,0,100,79199.477,11.6,2.8,3600
"2025-02-14T18:00",31,32.8,49,22,0,0,88,79199.477,12,1.8,3600
"2025-02-14T19:00",27.6,31,58,22,0,0,100,79199.477,8.3,0.75,3600
"2025-02-14T20:00",28,27.6,67,20.6,0,0,100,79199.477,3.6,0.1,342.09
"2025-02-14T21:00",28.2,28,64,21.6,0,0,100,79199.477,1.8,0,0
"2025-02-14T22:00",28.7,28.2,64,21.2,0,0,100,79199.477,3.3,0,0
"2025-02-14T23:00",29.3,28.7,64,22.4,0,0,100,79199.477,1.8,0,0
"2025-02-15T00:00",29.5,29.3,62,23.5,0,0,100,79199.477,0.8,0,0
"2025-02-15T01:00",28.3,29.5,63,23.2,0,0,100,79199.477,2,0,0
"2025-02-15T02:00",30,28.3,65,21.2,0,0,100,79199.477,3.9,0,0
"2025-02-15T03:00",30.3,30,66,23.3,0,0,100,79199.477,3.3,0,0
"2025-02-15T04:00",30.2,30.3,64,22.9,0,0,100,79199.477,4.8,0,0
"2025-02-15T05:00",30.7,30.2,64,22.6,0,0,100,79199.477,5.4,0,0
"2025-02-15T06:00",30.4,30.7,64,22.8,0,0,100,79199.477,5.9,0,0
"2025-02-15T07:00",30.5,30.4,64,21.7,0,0,100,79199.477,8,0,0
